Week,Product,Var_Product_1,Var_Product_2,Var_Product_3,Var_Product_4,Var_Product_5,Var_Product_6,Var_Product_7,Var_Product_8,Var_Product_9,Var_Product_10,Var_Product_11,Var_Product_12,Post_Product_1,Post_Product_2,Post_Product_3,Post_Product_4,Post_Product_5,Post_Product_6,Post_Product_7,Post_Product_8,Post_Product_9,Post_Product_10,Post_Product_11,Post_Product_12,Prev_Product_1,Prev_Product_2,Prev_Product_3,Prev_Product_4,Prev_Product_5,Prev_Product_6,Prev_Product_7,Prev_Product_8,Prev_Product_9,Prev_Product_10,Prev_Product_11,Prev_Product_12
202009,293829.0,35000.0,63400.0,35000.0,35000.0,35000.0,70000.0,70000.0,275875.0,275875.0,275875.0,103950.0,103950.0,224000.0,224000.0,224000.0,254000.0,288800.0,171000.0,328950.0,328950.0,344800.0,179550.0,179550.0,179550.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0
202010,394467.0,224000.0,226700.0,226700.0,226700.0,226700.0,226700.0,259000.0,282625.0,282625.0,282625.0,282625.0,316575.0,234500.0,231000.0,235000.0,288800.0,164000.0,328950.0,328950.0,344800.0,376650.0,376650.0,376650.0,376650.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0
202011,230080.0,234500.0,224000.0,226700.0,191700.0,226700.0,226700.0,226700.0,261700.0,282625.0,282625.0,282625.0,282625.0,241500.0,248100.0,296800.0,184000.0,329400.0,336150.0,350750.0,376650.0,376650.0,376650.0,376650.0,442450.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0
202012,279378.0,241500.0,231000.0,224000.0,226700.0,226700.0,226700.0,226700.0,141500.0,261700.0,282625.0,282625.0,282625.0,228000.0,280500.0,172500.0,310500.0,337500.0,337500.0,344250.0,376650.0,376650.0,376650.0,442450.0,589950.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0
202013,422217.0,228000.0,248100.0,235000.0,254000.0,261700.0,261700.0,261700.0,261700.0,261700.0,261700.0,282625.0,282625.0,283500.0,108000.0,210000.0,337500.0,314250.0,357750.0,364500.0,364500.0,372600.0,429625.0,590625.0,590625.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0
202014,417985.0,283500.0,280500.0,296800.0,288800.0,288800.0,263700.0,256400.0,263600.0,263600.0,263600.0,263600.0,282625.0,108000.0,135000.0,253125.0,322875.0,367875.0,374625.0,301500.0,175500.0,175500.0,358625.0,388125.0,593325.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0
202015,465186.0,108000.0,108000.0,172500.0,184000.0,164000.0,171000.0,160500.0,160500.0,160500.0,52500.0,52500.0,28000.0,115000.0,135000.0,236750.0,350250.0,350250.0,357000.0,370500.0,169000.0,182000.0,182000.0,438600.0,528150.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0
202016,447355.0,115000.0,135000.0,210000.0,310500.0,329400.0,328950.0,328950.0,334125.0,334125.0,334125.0,139725.0,139725.0,137000.0,139500.0,141750.0,249750.0,366750.0,380250.0,373750.0,377000.0,377000.0,379600.0,378150.0,382200.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0
202017,215542.0,137000.0,135000.0,253125.0,337500.0,337500.0,336150.0,328950.0,328950.0,334125.0,334125.0,334125.0,139725.0,91000.0,141750.0,155250.0,162000.0,175500.0,373750.0,393750.0,332000.0,334600.0,336400.0,573950.0,573950.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0
202018,427288.0,91000.0,139500.0,236750.0,322875.0,314250.0,337500.0,350750.0,344800.0,344800.0,351450.0,351450.0,351450.0,63000.0,-999.0,-999.0,-999.0,173500.0,195000.0,195000.0,-999.0,150000.0,195000.0,195000.0,441200.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0
202019,207258.0,63000.0,141750.0,141750.0,350250.0,367875.0,357750.0,344250.0,376650.0,376650.0,179550.0,179550.0,179550.0,1000.0,40000.0,148500.0,175500.0,189000.0,304000.0,390750.0,150000.0,195000.0,195000.0,382200.0,470700.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0
202020,155423.0,1000.0,-999.0,155250.0,249750.0,350250.0,374625.0,364500.0,376650.0,376650.0,376650.0,179550.0,179550.0,39500.0,98750.0,162000.0,162000.0,282000.0,180000.0,180000.0,195000.0,195000.0,382200.0,470700.0,529700.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0
202021,160729.0,39500.0,40000.0,-999.0,162000.0,366750.0,357000.0,301500.0,364500.0,376650.0,376650.0,376650.0,179550.0,143400.0,202500.0,180000.0,202500.0,202500.0,202500.0,138000.0,339000.0,339000.0,427500.0,486500.0,486500.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0
202022,149811.0,143400.0,98750.0,148500.0,-999.0,175500.0,380250.0,370500.0,175500.0,372600.0,376650.0,376650.0,376650.0,202500.0,180000.0,202500.0,202500.0,202500.0,187140.0,339000.0,339000.0,339000.0,530750.0,501250.0,339000.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0
202023,337427.0,202500.0,202500.0,162000.0,175500.0,173500.0,373750.0,373750.0,169000.0,175500.0,429625.0,442450.0,442450.0,173000.0,202500.0,202500.0,202500.0,202500.0,334500.0,334500.0,339000.0,339000.0,339000.0,339000.0,400000.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0
202024,373704.0,173000.0,180000.0,180000.0,162000.0,189000.0,195000.0,393750.0,377000.0,182000.0,358625.0,590625.0,589950.0,202500.0,202650.0,204500.0,191640.0,202500.0,202500.0,202500.0,389700.0,389700.0,389700.0,392300.0,401325.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0
202025,345057.0,202500.0,202500.0,202500.0,202500.0,282000.0,304000.0,195000.0,332000.0,377000.0,182000.0,388125.0,590625.0,339000.0,339150.0,328140.0,331500.0,331500.0,331500.0,376300.0,382200.0,382200.0,384800.0,401325.0,514125.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0
202026,379823.0,339000.0,202650.0,202500.0,202500.0,202500.0,180000.0,390750.0,-999.0,334600.0,379600.0,438600.0,593325.0,348150.0,351000.0,329140.0,364000.0,377000.0,382200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0
202027,465272.0,348150.0,339150.0,204500.0,202500.0,202500.0,202500.0,180000.0,150000.0,150000.0,336400.0,378150.0,528150.0,321150.0,362015.0,364000.0,377000.0,382200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,604125.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0
202028,404513.0,321150.0,351000.0,328140.0,191640.0,202500.0,187140.0,138000.0,195000.0,195000.0,195000.0,573950.0,382200.0,357000.0,364150.0,377000.0,187200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,604125.0,604125.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0
202029,292671.0,357000.0,362015.0,329140.0,331500.0,202500.0,334500.0,339000.0,339000.0,195000.0,195000.0,195000.0,573950.0,366650.0,375000.0,187200.0,187200.0,382200.0,384800.0,401325.0,319125.0,604125.0,604125.0,604125.0,604125.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0
202030,286525.0,366650.0,364150.0,364000.0,364000.0,331500.0,202500.0,334500.0,339000.0,339000.0,382200.0,382200.0,441200.0,-999.0,187200.0,187200.0,187200.0,189800.0,198825.0,199125.0,401625.0,604125.0,604125.0,604125.0,259125.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0
202031,372505.0,-999.0,375000.0,377000.0,377000.0,377000.0,331500.0,202500.0,339000.0,339000.0,427500.0,470700.0,470700.0,382200.0,187200.0,187200.0,190550.0,198825.0,199125.0,281625.0,401625.0,604125.0,401625.0,401625.0,401625.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0,207258.0
202032,377969.0,382200.0,187200.0,187200.0,187200.0,382200.0,382200.0,376300.0,389700.0,339000.0,530750.0,486500.0,529700.0,332000.0,182000.0,182750.0,196825.0,199125.0,281625.0,524.7023655914,-999.0,-999.0,-999.0,-999.0,-999.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0,155423.0
202033,470312.0,332000.0,187200.0,187200.0,187200.0,382200.0,382200.0,382200.0,382200.0,389700.0,339000.0,501250.0,486500.0,182000.0,182751.0,196825.0,199125.0,199125.0,199125.0,401625.0,401625.0,199125.0,199125.0,199125.0,199125.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0,160729.0
202034,506974.0,182000.0,182000.0,187200.0,187200.0,382200.0,382200.0,382200.0,382200.0,382200.0,389700.0,339000.0,339000.0,182750.0,196825.0,199125.0,199125.0,199125.0,401625.0,401625.0,199125.0,199125.0,199125.0,199125.0,199125.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0,149811.0
202035,369610.0,182750.0,182751.0,182750.0,190550.0,189800.0,384800.0,384800.0,384800.0,384800.0,384800.0,392300.0,400000.0,196825.0,199125.0,199125.0,199125.0,401625.0,403625.0,319125.0,199125.0,199125.0,199125.0,199125.0,199125.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0,337427.0
202036,367447.0,196825.0,196825.0,196825.0,196825.0,198825.0,198825.0,401325.0,401325.0,401325.0,401325.0,401325.0,401325.0,199125.0,199125.0,199125.0,401625.0,285625.0,319125.0,199125.0,199125.0,199125.0,319125.0,199125.0,199125.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0,373704.0
202037,451315.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,319125.0,604125.0,604125.0,604125.0,514125.0,199725.0,199125.0,199125.0,283625.0,401625.0,199125.0,199125.0,199125.0,401625.0,289125.0,199125.0,199125.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0,345057.0
202038,561741.0,199725.0,199125.0,199125.0,199125.0,199125.0,281625.0,281625.0,401625.0,604125.0,604125.0,604125.0,604125.0,199125.0,199125.0,283625.0,401625.0,199125.0,199125.0,199125.0,401625.0,289125.0,199125.0,199125.0,199125.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0,379823.0
202039,513848.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,524.7023655914,401625.0,604125.0,604125.0,604125.0,604125.0,199125.0,201125.0,319125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0,465272.0
202040,329792.0,199125.0,199125.0,199125.0,401625.0,401625.0,401625.0,401625.0,-999.0,604125.0,604125.0,604125.0,604125.0,202500.0,322500.0,202500.0,202500.0,202500.0,202500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0,404513.0
202041,443077.0,202500.0,201125.0,283625.0,283625.0,285625.0,403625.0,401625.0,401625.0,-999.0,401625.0,604125.0,604125.0,405375.0,300375.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,51625.0,-999.0,-999.0,401625.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0,292671.0
202042,476222.0,405375.0,322500.0,319125.0,401625.0,401625.0,319125.0,319125.0,199125.0,199125.0,-999.0,401625.0,259125.0,300375.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,51625.0,-999.0,-999.0,401625.0,202500.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0,286525.0
202043,498645.0,300375.0,300375.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,-999.0,401625.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,199125.0,199125.0,110625.0,199125.0,390000.0,390000.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0,372505.0
202044,596349.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,-999.0,247125.0,293125.0,536625.0,536625.0,234125.0,199125.0,199125.0,110625.0,164250.0,390000.0,390000.0,390000.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0
202045,647130.0,247125.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,255125.0,484125.0,334125.0,234125.0,199125.0,201125.0,110625.0,162250.0,360000.0,390000.0,390000.0,390000.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0
202046,669264.0,255125.0,293125.0,293125.0,293125.0,293125.0,202500.0,199125.0,401625.0,401625.0,319125.0,199125.0,199125.0,511750.0,199125.0,191750.0,206500.0,193750.0,230500.0,327250.0,390000.0,390000.0,390000.0,390000.0,390000.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0
202047,711198.0,511750.0,484125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,289125.0,289125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0
202048,779282.0,199125.0,199125.0,334125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,399500.0,399500.0,399500.0,399500.0,416000.0,416000.0,416000.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0
202049,595386.0,191750.0,191750.0,191750.0,234125.0,234125.0,234125.0,234125.0,234125.0,-999.0,199125.0,199125.0,199125.0,202500.0,204500.0,228750.0,332750.0,384000.0,399500.0,399500.0,399500.0,384000.0,416000.0,416000.0,416000.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0
202050,653719.0,202500.0,206500.0,206500.0,206500.0,199125.0,199125.0,199125.0,51625.0,51625.0,-999.0,199125.0,199125.0,204500.0,228750.0,335500.0,364250.0,399500.0,399500.0,72515.750934298,-999.0,-999.0,-999.0,-999.0,195032.6357019216,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0
202051,629548.0,204500.0,204500.0,193750.0,193750.0,193750.0,201125.0,199125.0,199125.0,-999.0,-999.0,-999.0,199125.0,-999.0,60000.0,384000.0,201500.0,201500.0,201500.0,384000.0,416000.0,416000.0,416000.0,186000.0,201500.0,653719.0,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0
202052,303238.0,-999.0,228750.0,228750.0,234250.0,234250.0,230500.0,110625.0,110625.0,110625.0,-999.0,-999.0,-999.0,30000.0,310000.0,305500.0,201500.0,201500.0,386000.0,416000.0,416000.0,416000.0,186000.0,201500.0,201500.0,629548.0,653719.0,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0
202053,523755.0,30000.0,60000.0,335500.0,332750.0,332750.0,332750.0,327250.0,162250.0,164250.0,199125.0,401625.0,401625.0,255000.0,360500.0,201500.0,201500.0,386000.0,416000.0,110.6076397948,354866.24808986456,357055.9397514846,312382.36503817665,369636.2074364388,399641.2290023064,303238.0,629548.0,653719.0,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0
202101,639883.0,255000.0,310000.0,384000.0,364250.0,384000.0,399500.0,416000.0,390000.0,360000.0,390000.0,390000.0,202500.0,356500.0,201500.0,201500.0,386000.0,416000.0,416000.0,416000.0,186000.0,201500.0,201500.0,201500.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202102,541707.0,356500.0,360500.0,305500.0,201500.0,399500.0,399500.0,399500.0,416000.0,390000.0,390000.0,390000.0,390000.0,192000.0,399500.0,384000.0,416000.0,416000.0,418000.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202103,562795.0,192000.0,201500.0,201500.0,201500.0,201500.0,399500.0,399500.0,399500.0,416000.0,390000.0,390000.0,390000.0,201500.0,384000.0,416000.0,416000.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,-999.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202104,464793.0,201500.0,399500.0,201500.0,201500.0,201500.0,201500.0,72515.750934298,399500.0,399500.0,416000.0,390000.0,390000.0,384000.0,396500.0,396500.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202105,524000.0,384000.0,384000.0,384000.0,386000.0,386000.0,386000.0,384000.0,-999.0,384000.0,416000.0,416000.0,390000.0,396500.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202106,487593.0,396500.0,396500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,-999.0,416000.0,416000.0,416000.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,108500.0,-999.0,-999.0,-999.0,-999.0,-999.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202107,580227.0,396500.0,396500.0,396500.0,416000.0,416000.0,416000.0,110.6076397948,416000.0,416000.0,-999.0,416000.0,416000.0,204000.0,400500.0,383000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202108,687386.0,204000.0,418500.0,418500.0,418500.0,418500.0,418000.0,416000.0,354866.24808986456,416000.0,416000.0,-999.0,416000.0,386500.0,416000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0
202109,731579.0,386500.0,400500.0,186000.0,186000.0,186000.0,186000.0,186000.0,186000.0,357055.9397514846,186000.0,186000.0,195032.6357019216,409500.0,409500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0
202110,745334.0,409500.0,416000.0,383000.0,383000.0,383000.0,201500.0,201500.0,201500.0,201500.0,312382.36503817665,201500.0,201500.0,409500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0
202111,601176.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,369636.2074364388,201500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0
202112,457634.0,409500.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,399641.2290023064,228500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0
202113,423081.0,228500.0,220500.0,220500.0,220500.0,224000.0,224000.0,108500.0,224000.0,224000.0,224000.0,224000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0
202114,463328.0,416000.0,416000.0,416000.0,416000.0,416000.0,390000.0,390000.0,192000.0,390000.0,390000.0,390000.0,390000.0,,,,,,,,,,,,,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0
202115,394413.0,-999.0,208000.0,208000.0,208000.0,208000.0,416000.0,422500.0,422500.0,208000.0,422500.0,422500.0,422500.0,,,,,,,,,,,,,463328.0,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0
202116,,-999.0,-999.0,208000.0,208000.0,208000.0,208000.0,208000.0,422500.0,422500.0,208000.0,422500.0,422500.0,,,,,,,,,,,,,394413.0,463328.0,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0
